,200101,200102,200103,200104,200105,200106,200107,200108,200109,200110,200111,200112,200201,200202,200203,200204,200205,200206,200207,200208,200209,200210,200211,200212,200301,200302,200303,200304,200305,200306,200307,200308,200309,200310,200311,200312,200401,200402,200403,200404,200405,200406,200407,200408,200409,200410,200411,200412,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512,200601,200602,200603,200604,200605,200606,200607,200608,200609,200610,200611,200612,200701,200702,200703,200704,200705,200706,200707,200708,200709,200710,200711,200712,200801,200802,200803,200804,200805,200806,200807,200808,200809,200810,200811,200812,200901,200902,200903,200904,200905,200906,200907,200908,200909,200910,200911,200912,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910
"US-MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-MI",0.094,0.082,0.089,0.075,0.085,0.09,0.093,0.096,0.067,0.075,0.073,0.081,4.395,4.298,1.094,3.858,3.355,3.124,3.407,3.13,3.223,0.837,2.407,1.797,16.698,16.151,17.56,15.074,13.671,14.929,16.39,17.797,13.884,13.221,15.516,14.857,7.4755,,,,,,,,,,,147.35084,5.75706,5.17434,0.39484,4.70999,2.13139,7.33224,7.33887,8.5902,8.30085,8.15874,8.43975,8.04366,8.31496,7.34564,7.95619,6.14971,7.9523,8.02202,8.01427,7.76479,7.66206,5.99608,7.74295,7.65442,18.03558,20.39701,22.48326,22.22696,22.50716,12.89147,24.10058,22.90082,19.7203,20.98466,20.58001,15.00853,13.56151,10.88152,10.89825,10.28093,13.61022,13.84353,15.71824,17.63907,15.07775,18.00839,18.92093,12.97502,12.72761,14.03574,13.23707,8.24361,9.26735,18.97071,19.45306,18.71994,18.2338,18.65798,18.16265,13.56833,15.94145,20.80502,22.71867,6.38006,11.24137,18.42882,12.86893,18.10625,18.09953,17.91947,17.40739,12.59446,11.29665,12.1242,16.32519,15.32035,16.58766,16.55296,17.40359,14.52662,14.46138,8.93615,10.9596,8.97138,12.72935,15.72857,16.30971,13.2267,18.16493,17.12488,18.16333,17.74001,14.78866,13.90737,16.09206,12.78127,13.58917,14.96469,15.90988,10.26364,17.53293,21.54578,21.04331,21.62737,17.34855,54.71615,94.53753,99.43661,50.90315,47.35401,75.10777,70.49326,92.39245,86.75009,89.40359,84.73629,94.36009,71.85082,84.07756,63.57773,74.20848,71.20364,73.28649,69.57804,69.44046,85.91042,69.50607,83.05995,47.87568,34.17833,25.02813,14.59608,13.50325,64.41088,55.11784,66.3284,62.0071,75.50747,78.12054,86.11747,50.65993,47.84916,50.87511,48.31428,86.29389,64.07354,62.59812,74.64116,94.30009,103.40461,92.95347,100.29698,71.73985,100.32781,90.00293,66.27455,116.40181,108.46463,78.45194,72.22221,71.27163,111.89848,106.1448,84.41322,94.7168,83.78987,72.70855,95.57209,115.66331,83.39157,88.03574,12.86818,91.32783,12.30694,129.52229,71.43478,59.02631,53.07022
"US-MN",40.9,41.04,47.598,27.465,11.74,54.294,39.405,31.655,48.405,48.326,59.554,53.841,50.297,45.89,54.799,27.487,35.478,40.747,61.797,56.291,52.093,57.665,54.446,64.804,50.74,59.981,67.719,26.649,70.956,54.75,58.561,72.729,59.47,73.052,69.617,73.421,66.579,42.816,61.84,18.898,29.905,77.85,66.844,77.074,50.34,69.606,65.565,42.081,67.778,45.429,63.073,31.298,42.703,54.29,50.615,68.053,24.372,16.23,67.068,81.097,52.241,58.19,23.952,42.852,49.943,47.413,48.848,29.295,12.096,12.331,15.688,15.244,18.30425,6.12037,15.41065,12.3916,17.84596,17.07805,12.76635,15.19028,11.26578,12.4347,15.63457,6.13551,14.03752,15.58976,11.38296,4.66869,7.81919,9.77594,11.07237,18.44692,15.91199,15.39239,15.58832,,-0.54325,-0.399,-0.2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-MO",30.988,40.673,25.721,,45.267,68.008,64.086,66.544,59.785,52.542,24.326,34.071,45.449,58.107,50.624,35.133,36.298,,55.666,71.1,44.493,35.035,0.855,,,,,,,10.692,31.8,4.748,1.107,1.541,,,,,,,,0.945,0.906,20.367,14.05,60.038,19.828,13.61,,,,25.193,,40.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1392,-0.2166,,,,,,,,,,,,,1.15131,1.75195,1.94702,3.50963,3.37335,1.88066,5.21877,2.88082,1.89115,2.3512,0.86688,1.81641,2.70794,1.92394,1.35481,2.21931,2.65617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-MT",40.355,33.461,37.353,39.032,36.016,32.733,34.514,23.985,51.738,51.784,64.429,51.36,54.612,36.491,58.16,75.85,39.987,35.774,40.357,16.064,,24.726,30.699,43.103,38.956,36.089,39.076,39.062,39.603,36.954,30.541,34.996,50.032,30.546,2.106,9.655,37.35606,34.91751,36.98754,36.93331,37.31269,25.61875,34.12639,35.57192,35.97788,37.34046,26.65679,38.08641,37.66876,34.61473,37.70676,33.52494,33.43239,31.64504,26.5612,18.31152,33.04106,37.09363,36.89955,37.30193,38.09563,34.11027,36.54063,35.89244,32.93738,30.02847,26.96576,18.30488,34.14587,35.91466,35.55901,38.3285,44.85266,40.36884,43.64555,38.25445,42.57389,35.89698,25.36295,25.38376,39.96851,40.26918,40.53373,45.77244,37.2139,39.94751,42.73226,41.8502,42.31441,40.7821,7.48339,,27.31582,43.0257,41.07608,39.87583,42.94603,36.99161,43.38167,38.3322,41.92361,40.48655,36.68038,36.68997,40.51178,33.83475,42.62512,43.50585,40.09716,38.5917,43.24532,37.57704,42.1301,29.39699,41.08586,7.70258,,31.98826,40.51128,43.12379,21.29843,38.28426,42.08914,41.40955,42.26078,37.95535,39.34815,38.06099,36.82328,21.92411,39.88258,43.58045,39.87924,39.38601,42.1469,40.48798,42.42292,11.12286,29.79562,40.00273,40.75434,43.89825,42.15644,42.07333,41.86717,34.8882,43.26899,40.52761,35.72378,20.0455,37.78372,33.08057,37.35774,43.21765,38.2086,41.75223,35.9613,29.06546,36.8431,40.16888,34.11391,,19.95652,42.52888,40.73368,39.38244,41.14844,42.63917,41.22483,37.65246,37.0522,39.65273,41.45778,40.23679,40.57395,41.95675,40.61661,42.51503,39.50988,40.45104,40.20731,37.95692,40.05391,27.18463,24.15174,32.9321,41.15853,40.34218,36.13655,41.023,40.20578,41.2443,38.93048,31.92358,35.09116,33.67424,34.88794,34.9664,38.5939,40.67084,39.36911,40.98598,35.40245,40.83852,37.98168,37.65542,41.42409,39.34468,23.31036,4.12266,40.89721,38.30527,37.96497,42.83093,42.03794,43.55864,43.40686,38.95682,43.65371,42.155,43.432,28.44575,40.68728,40.22926,35.4524,9.26492
"US-NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-NE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-NH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68317,4.82671,5.64396,3.9492,4.0584,4.90385,6.11091,5.26091,5.15777,4.14606,3.27029,4.23677,4.61077,3.12752,1.39391,2.2149,3.56447,3.72805,4.18747,2.44083,3.17255,4.5723,3.85077,3.54848,4.75046,4.39544,0.00369,4.31327,5.07764,4.54623,5.9329,5.65783,3.34612,6.02849,4.81598,5.71384,,,,,,,,,,,,,7.20976,6.63962,1.30352,6.52481,5.9767,6.38669,6.40615,5.72846,6.97443,6.52247,5.78859,5.70285,7.19327,5.79542,4.04305,0.20276,6.23218,3.35187,5.77874,6.90731,6.41963,6.16195,7.06317,6.22769,7.75709,6.29433,6.9064,7.08488,3.16123,5.28844,5.83067,6.39715,7.26142,5.88208,6.94908,7.12368,5.8394,5.39223,2.57826,,2.23003,6.34865,7.12562,7.58928,6.16047,6.47475,4.98095,5.53676,6.51258,4.50274,4.63951,5.71815,6.70173,4.90238,5.86656,6.1498,5.92961,6.43595
"US-NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-NY",,0.813,,,,0.192,0.937,1.241,4.901,,,8.64,8.91,7.476,5.575,3.903,9.014,7.033,9.541,9.476,9.998,9.603,10.266,7.583,5.669,1.275,5.862,5.708,3.791,7.632,8.831,9.551,9.486,14.128,8.142,9.642,16.63921,17.51064,18.85271,11.9245,18.5547,18.68829,15.53761,22.5953,18.60608,20.40236,18.14159,20.27904,105.13981,95.95724,117.09534,118.41715,37.53831,94.78841,117.93754,121.06674,113.25112,111.3201,117.15438,104.58585,103.16119,32.57412,38.55003,44.05236,20.86333,26.7605,12.27625,54.09805,18.36438,35.79252,36.88093,30.83235,54.94661,13.52548,24.9537,25.45133,10.14056,10.17919,12.64947,31.87853,39.1709,8.62458,10.55966,10.70854,12.5604,11.98651,11.18362,10.92217,8.54849,12.31446,13.33347,13.04356,13.27094,12.5114,18.66899,19.3478,17.53396,9.94997,2.32697,,,0.13923,44.25519,41.11194,42.29082,,,1.69701,5.24954,51.80293,51.55305,70.0307,61.78238,56.23666,118.25561,8.74187,11.67638,28.00558,,51.78726,36.27918,25.29879,134.17452,,5.37597,,30.44166,15.25289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.666,77.515,70.446,92.251,99.579,93.954,91.293,89.488,95.1,43.826,96.026,94.214,88.051,52.746,95.85,86.568,99.609,88.979,62.584,91.142,88.288,96.925,89.542,89.831,97.49875,56.3676,87.08707,91.3309,93.03816,86.27225,97.78699,70.84514,78.64876,100.77493,92.19699,95.08039,87.24775,77.2811,64.96668,79.52021,89.99312,88.98213,81.03727,66.58369,52.21486,0.08486,64.68529,82.0209,94.20315,91.99017,97.92174,96.85693,102.36127,95.59357,66.00182,102.63574,97.15852,100.80773,100.29755,101.62975,71.0876,74.91035,100.78858,95.33911,102.52877,81.63472,95.1246,63.97944,96.79927,76.5564,94.44373,96.19046,76.14939,101.62449,61.8252,97.47825,104.0916,96.94715,99.76535,93.65417,106.72862,107.42533,95.09624,103.26722,93.16522,85.86506,59.86997,97.9075,91.19192,92.47924,99.29048,95.93167,87.00649,94.1894,93.88037,84.18511,102.04386,88.84851,80.32065,40.54505,65.79348,86.36922,99.03575,105.71721,97.60827,99.40802,76.87197,80.08418,99.64788,90.993,101.69887,99.09889,58.61065,100.29121,102.27968,102.86707,101.00504,104.20294,98.16679,100.02115,66.58637,89.0394,87.84314,97.79721,83.44662,98.03652,101.12428,72.22402,98.22855,8.34922,43.85671,92.92753,84.62224,91.83975,101.4259,98.01634,102.61141,98.99404,99.81178,100.30512,97.34077,102.68943,96.87878,22.72075,-1.08759,61.64949,99.32911,70.87359,100.36373,98.63194,95.42378,100.98318,77.60759,101.29097,76.26936,83.33451,100.474,90.738,46.02126,79.45434,100.667,96.88207,99.499,99.679,96.148,69.01494,75.43929,81.2643,98.93325,87.89126,54.90423,98.90178,102.58158,98.05958,100.15109,101.66942,71.65091,84.48937,97.515,100.472,109.09474,100.20097,86.9237,81.71617,100.68421,75.22272,,91.83379,83.24979,0.09021
"US-OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00533,0.06325,0.46633,0.42766,0.27889,0.54319,0.48189,0.45997,0.54314,0.42944,0.44859,0.37939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-PA",14.304,9.33,13.491,5.434,31.014,16.1,14.277,8.457,15.25,17.793,15.741,30.832,39.867,41.81,22.65,18.823,44.711,45.358,49.435,51.949,42.972,43.4,28.621,34.383,46.953,52.258,45.718,39.47,30.688,47.464,42.098,83.435,49.703,43.107,40.103,50.82,54.20773,48.53813,68.79029,69.11922,30.13172,60.02181,57.21366,57.47398,32.30755,34.95147,48.92568,38.60073,45.55995,38.59933,38.68839,42.71885,34.763,52.26637,33.8158,35.62785,25.69155,16.61832,21.32814,16.9374,23.53529,36.02331,34.4966,25.4691,27.24954,20.9215,18.42006,20.75409,15.50615,9.63012,18.60301,17.29718,7.17656,14.24173,16.32575,17.72452,19.29584,17.87342,16.72282,16.59692,4.12544,16.56117,14.86394,15.80596,13.95736,14.66601,5.24689,4.21767,14.4475,20.70961,22.05708,21.20855,29.63967,20.48454,18.86233,22.48255,22.62836,21.47734,4.52297,1.98822,9.16971,11.89514,22.26796,20.27329,25.60138,17.48231,13.22968,10.90983,1.89223,0.64718,,0.08334,0.77845,0.68299,,,,,,,,,,,,,,5.36441,4.57585,3.70714,4.13229,5.09985,5.23984,4.00347,-4.40865,-0.07383,3.39921,5.09596,6.17334,-0.74408,2.4631,5.15829,3.94858,4.94054,15.8478,12.41267,-0.17188,12.0375,14.51887,12.95628,16.94399,16.32912,9.21801,17.57478,13.88937,16.31323,14.96294,13.31452,-0.31157,14.71378,15.38875,15.29407,17.63402,13.95568,17.33011,9.46933,11.51772,18.54885,16.35554,15.16597,1.71155,14.76483,13.38062,14.15573,14.24368,12.43224,15.74405,14.63003,12.97467,12.58764,9.84201,7.89458,5.51936,-0.00735,8.69794,4.48972,7.93699,9.60722,8.9844,8.55492,9.76102,8.55229,13.1077,9.79303,9.73935,,4.25077,8.33615,12.14997,12.24523,6.19753,7.50524,6.59769,9.52043,14.34955,11.77428,7.53172,1.15895,4.62943,5.56297,5.95095,5.22168,2.61806,3.21168,2.36261,2.0616,8.14875,6.86543,,,,5.34765,,,5.94305,
"US-RI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-SC",,,,,,,,,,,,,,,,,,,,,,,,,,15.398,,,,,,,,12.141,16.338,3.976,9.25,52.071,36.915,22.831,17.404,67.143,58.054,38.188,40.455,58.043,43.644,46.832,42.868,41.708,42.748,25.901,38.115,28.574,47.554,11.823,,,,,1.23,12.074,2.718,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63264,33.26717,,,,2.09104,43.2567,34.83774,55.55903,51.26938,64.63547,81.48638,24.55106,25.38336,,,,,27.93098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-SD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-TX",85.118,71.759,105.597,79.262,100.363,93.118,99.291,96.361,99.856,3.547,3.244,76.171,101.5,103.447,88.417,109.077,117.245,116.336,97.123,121.138,117.1,82.995,115.149,119.864,138.273,55.455,80.095,33.861,24.894,22.293,22.776,59.157,115.74,90.716,112.149,114.079,123.15304,87.89812,107.29669,112.3391,113.77164,122.41294,125.95376,133.64873,124.5727,128.14694,110.15003,133.11747,111.23903,93.86616,117.76443,72.82235,115.39495,97.43119,104.05266,132.89645,132.18645,133.40061,125.41934,145.17245,151.76666,108.0417,128.40173,124.30458,147.59537,153.18262,137.96614,147.31048,144.06864,110.62076,119.15932,127.96226,123.88821,28.1073,22.83631,118.74357,103.98153,115.97528,86.50385,110.66377,99.36667,107.50394,92.56684,121.11603,111.88336,78.4064,57.28575,110.74076,110.76752,91.27772,81.07939,109.65295,68.06866,69.06515,3.80098,24.52707,65.55157,94.99185,109.25717,102.56038,98.05453,131.67286,129.06544,135.69959,109.92825,95.93522,81.11779,114.25433,101.23261,51.49473,38.63679,7.35589,59.03832,107.75619,83.91396,92.07206,9.42896,11.36729,10.67553,14.46324,150.22584,90.60966,74.62654,45.68852,48.29484,75.25955,105.21093,67.37223,64.93077,40.81657,,57.51279,147.90173,75.60883,86.5993,90.40981,82.75507,94.28317,97.70851,190.30477,136.24283,96.0067,148.17092,146.76395,88.03834,23.02251,85.48667,86.3696,89.19628,89.54131,102.05585,148.29238,71.82606,42.64649,15.24122,16.84854,14.68528,12.65593,17.64698,17.85064,15.01474,16.54239,16.59194,14.69069,11.05207,13.71334,13.02087,12.47482,13.30847,11.12723,12.65413,16.04892,11.13867,11.91029,10.97814,9.8852,8.82999,9.80055,9.9624,8.12447,12.48077,11.15201,8.95947,6.28073,13.27469,8.74001,9.23842,9.11265,10.11466,8.4517,8.14872,8.52738,7.57135,7.47237,8.70172,8.05535,8.18886,7.83438,10.26385,8.35098,6.14219,5.53681,5.83375,5.599,5.18281,2.11349,5.08263,6.59694,7.37147,6.61171,6.42074,5.99241,5.67584,7.03678,4.65957,5.39361,4.20107,5.18863,7.91975,11.55541,11.74068,9.85297,,9.22011,5.69216,
"US-UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-VT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
